Eng. Address,Latitude,Longitude
"Unit 2, G/F, Pik Long House, Shek Pai Wan Estate, Aberdeen, Hong Kong",22.24844,114.15717
"3/F & 5/F, 20 Tin Wan Street, Aberdeen, Hong Kong",22.24968,114.14945
"Unit 204, 2/F, Un Him House,Un Chau Estate, Sham Shui Po,Kowloon",22.33526,114.15727
"G/F, High Block, Nam Cheong Community Centre, Nam Cheong Estate, Sham Shui Po, Kowloon",22.32701,114.1575
"2/F & 3/F, Tai Hang Tung Community Centre, 17 Tong Yam Street, Shek Kip Mei, Kowloon",22.3305,114.17026
"2/F, Cheung Sha Wan Community Centre, 55 Fat Tseung Street, Sham Shui Po, Kowloon",22.33997,114.15881
"1 & 2/F, Causeway Bay Community Centre, 7 Fook Yum Road, North Point, Hong Kong",22.28834,114.19125
"Level 4, Government Office, New Jade Garden, 233 Chai Wan Road, Chai Wan, Hong Kong",22.2637,114.23634
"Upper G/F, Healthy Village, Phase II, 668 King・s Road, North Point, Hong Kong",22.29187,114.20595
"12/F, 85 Stone Nullah Lane, Wanchai, Hong Kong",22.27336,114.17365
"3/F, Chai Wan Municipal Services Building, 338 Chai Wan Road, Chai Wan, Hong Kong",22.26333,114.23998
"2 & 3/F, The Hong Kong Federation of Youth Groups Building, 21 Pak Fuk Road, North Point, Hong Kong",22.29031,114.20803
"2/F, Aldrich Bay Integrated Services Building, 15 Aldrich Bay Road, Shau Kei Wan, Hong Kong",22.28008,114.22723
"1/F, Carpark 1, Yat Tung Estate, Tung Chung, Lantau Island, Hong Kong",22.28093,113.93839
"1/F, Discovery Bay North Integrated Services Centre, 99 Siena Ave, Discovery Bay, Lantau Island, Hong Kong",22.30846,114.01575
"5/F & 12/F, Yuen Long Government Offices & Tai Kiu Market, 2 Kiu Lok Square, Yuen Long, New Territories",22.44525,114.02692
"1/F & 2/F, Fu Hing Building, 224 Castle Peak Road, Yuen Long, New Territories",22.44436,114.02504
"Wings A & B, G/F, Yiu Tai House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",22.45256,114.00348
"G/F, Shui Lung House, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",22.45717,113.99565
"2-3/F, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai, Yuen Long, New Territories",22.46248,114.00064
"Office Nos. 8 & 9, 11/F, Kwong Wah Plaza, 11 Tai Tong Road, Yuen Long, New Territories",22.44402,114.02946
"G/F, Annex Block, Ying Tung Estate, Tung Chung, Lantau Island, Hong Kong",22.29554,113.95297
"Room 201,2/F, Fu Tung Plaza, Fu Tung Estate, Tung Chung, Lantau Island, HongKong",22.28886,113.94245
"Room 102, Podium 1 Floor, Bik Tsui House, Kwai Tsui Estate, Kwai Chung, New Territories",22.35611,114.12923
"2/F, North District Government Offices, No. 3, Pik Fung Road, Fanling, New Territories",22.4947,114.13821
"4/F Tai Po Community Centre, 2 Heung Sze Wui Street, Tai Po, New Territories",22.44654,114.16594
"5/F, Tai Po Government Offices Building, 1 Ting Kok Road, Tai Po, New Territories",22.45091,114.16421
"4/F, North District Community Centre, 2 Lung Wan Street, Sheung Shui, New Territories",22.50164,114.12884
"3/F & 4/F, Fanling South Government Complex, 7 Wo Ming Lane, Fanling, New Territories",22.48504,114.14257
"No. 1-5, G/F, Leung Chun House, Leung King Estate, Tuen Mun",22.40551,113.961
"2-3/F, On Ting/Yau Oi Community Centre, On Ting Estate, Tuen Mun, New Territories",22.38747,113.97646
"No. 1-7 & 9-16, G/F, Wu Pik House, Wu King Estate, Tuen Mun, New Territories",22.37395,113.96427
"Room 201, 2/F, Tai Hing Government Offices, 16 Tsun Wen Road, Tuen Mun, New Territories",22.39983,113.97359
"4/F, Shun Lee Estate Community Centre, 2 Shun Chi Street, Shun Lee Estate, Kwun Tong, Kowloon",22.33157,114.22726
"1/F, Shun Lai House, Yau Lai Estate, Kwun Tong, Kowloon",22.30283,114.23645
"Room 903, 9/F, To Kwa Wan Government Offices, 165 Ma Tau Wai Road, To Kwa Wan, Kowloon",22.31714,114.18799
"Room 219-235, Block 23,Shek Kip Mei Estate, Sham Shui Po, Kowloon.",22.33369,114.16515
"G/F, Yiu Yan House, Yiu On Estate, Ma On Shan, Shatin, New Territories",22.42076,114.23145
"Room 831, 8/F, Shatin Government Offices, 1 Sheung Wo Che Road, Shatin, New Territories",22.38555,114.18691
"5/F, Heng On Estate Community Centre, Heng On Estate, Ma On Shan, Shatin, New Territories",22.41736,114.2268
"Unit 403-416, Hau Wo House, Wo Che Estate, Shatin, New Territories",22.38816,114.19461
"Unit 101-107, G/F, Block A, Herring Gull House, Sha Kok Estate, Shatin, New Territories",22.37894,114.19392
"G/F, Block A, Shek To House, Shek Wai Kok Estate, Tsuen Wan, New Territories",22.37512,114.12198
"2/F, 33 Granville Road, Tsim Sha Tsui, Kowloon",22.30025,114.17419
"G/F, Central Commercial Tower, 736 Nathan Road, Mong Kok, Kowloon",22.32154,114.16913
"2/F, Henry G. Leong Yau Ma Tei Community Centre, 60 Public Square Street, Yaumatei, Kowloon",22.30987,114.1697
"G/F, Hung Fai House, Hung Hom Estate, Hung Hom, Kowloon",22.3075,114.18904
"Unit 3, 2/F, Chung Hwa Plaza, 5B-5F Ma Hang Chung Road, To Kwa Wan, Kowloon",22.32025,114.18843
"Unit 3, 2/F, Chung Hwa Plaza, 5B-5F Ma Hang Chung Road, To Kwa Wan, Kowloon",22.32025,114.18843
"7/F, Kwai Hing Government Offices, 166-174 Hing Fong Road, Kwai Chung, New Territories",22.36313,114.13154
"2/F., Princess Alexandra Community Centre, 60 Tai Ho Road, Tsuen Wan, New Territories",22.37152,114.11476
"Shop B, 2/F, Shek Lei Shopping Centre, Shek Lei (1) Estate, Kwai Chung, New Territories",22.36506,114.13834
"Room 123, G/F, On Kong House, Cheung On Estate, Tsing Yi, New Territories",22.36101,114.10123
"G/F, Wing A, Hong Mei House, Cheung Hong Estate, Tsing Yi, New Territories",22.3504,114.09927
"9/F, 3 Tsui Ping Road, Kwun Tong, Kowloon",22.3117,114.22889
"Unit G22-G41, Kai Yue House, Kai Yip Estate, Kowloon Bay, Kowloon",22.32912,114.2104
"1/F, Tung Tau Community Centre, 26 Lok Sin Road, Wong Tai Sin, Kowloon",22.33199,114.19348
"Unit 2, Podium 1, Choi Ming Shopping Centre, Kin Ming Estate, Tseung Kwan O",22.30594,114.2509
"5/F & 6/F, Sai Kung Government Offices Building, 34 Chan Man Street, Sai Kung",22.38204,114.27242
"G/F, King Tao House, King Lam Estate, Tseung Kwan O",22.32098,114.26006
"G/F, King Tao House, King Lam Estate, Tseung Kwan O",22.32102,114.26007
"1 Lung Fung Street, Wong Tai Sin, Kowloon",22.34512,114.19736
"2/F, Wong Tai Sin Community Centre, 104 Ching Tak Street, Wong Tai Sin, Kowloon",22.34106,114.19432
"Unit 121-126, G/F, Sau Ming House, Sau Mau Ping Estate, Kwun Tong, Kowloon",22.3157,114.23366
"3/F, Podium Level, Sheung Yuet House, Upper Ngau Tau Kok Estate, Kwun Tong, Kowloon",22.31856,114.21744
"Shops 211B & 213, 2/F, Kwong Tin Shopping Centre, Kwong Tin Estate, Lam Tin, Kowloon",22.30274,114.23997
"Unit 211B, 2/F, Yat Tung Shopping Centre, Yat Tung Estate, Tung Chung, N.T.",22.28156,113.93485
"3/F, Tung Che Commercial Ctr, 246 Des Voeux Road West, Sai Ying Pun, Hong Kong",22.28777,114.14164
"Unit G02, G/F, Ancillary Facilities Block, Tin Ching Estate, Tin Shui Wai, Yuen Long, New Territories.",22.46238,114.00198
"3/F, Yuen Long Government Offices and Tai Kiu Market, 2 Kiu Lok Square, Yuen Long, New Territories.",22.44526,114.02693
"6/F, Yuen Long Government Offices and Tai Kiu Market, 2 Kiu Lok Square, Yuen Long, New Territories.",22.44525,114.02692
"G/F, Yiu Fung House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories.",22.45281,114.00575
"Room 101, 1/F., South Tower, West Kowloon Government Offices, 11 Hoi Ting Road, Yau Ma Tei, Kowloon",22.31247,114.16367
"5/F, Tuen Mun Siu Lun Government Complex, 19 Siu Lun Street, Tuen Mun, N.T.",22.38393,113.97935
"Shop 1D, 3/F, Po Lam Shopping Centre, Po Lam Estate, Tseung Kwan O",22.32533,114.25504
"8/F, Kwai Hing Government Offices, 166 - 174 Hing Fong Road, Kwai Chung",22.36313,114.13154
"Unit 1503-1508, 15/F, Elite Centre, 22 Hung To Road, Kwun Tong, Kowloon",22.31323,114.21921
"Shop 316A, 3/F, Sau Mau Ping Shopping Centre, Sau Ming Road, Sau Mau Ping",22.31949,114.23211
"Shop 316A, Sau Mau Ping Shopping Centre, Sau Ming Road, Sau Mau Ping",22.31962,114.23205
"Unit 6B, 6/F, Shek Kip Mei Estate Ancillary Facilitites Block, 100 Woh Chai Street, Shek Kip Mei, Kowloon",22.33316,114.16713
"Unit 1, M/F, Yu Chui Shopping Centre, 2 Ngau Pei Sha Street, Siu Lek Yuen, Sha Tin",22.38197,114.20526
"Room 1212, 12/F, North Point Government Offices, 333 Java Road, North Point.",22.29217,114.20834
"Unit 701, 7/F, Stelux House, 698 Prince Edward Road East, San Po Kong",22.33418,114.19818
"Unit 103-106, 1/F, Stelux House, 698 Prince Edward Road East, San Po Kong",22.33422,114.19818
"Unit 101, 1/F, Lung Cheung Office Block, 138 Lung Cheung Road, Wong Tai Sin",22.34199,114.19215
"Unit 1, M/F, Yu Chui Shopping Centre, 2 Ngau Pei Sha Street, Siu Lek Yuen, Sha Tin",22.38197,114.20526
"Room 834, 8/F, Sha Tin Government Offices, 1 Sheung Wo Che Road, Sha Tin",22.38555,114.18691
"Level 2, Commercial Centre, Broadview Court, 11 Shum Wan Road, Wong Chuk Hang",22.2429,114.16467
"Shop 202, 2/F, Tin Ping Shopping Centre, Tin Ping Estate, Sheung Shui",22.50332,114.13365
"Room 233, 2/F, North District Government Offices, 3 Pik Fung Road, Fanling",22.4947,114.13821
"4/F, Tai Po Government Offices Building, 1 Ting Kok Road, Tai Po",22.45091,114.16421
"4/F, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po Market, Tai Po",22.44612,114.16658
"22/F, One Mongkok Road Commercial Centre, 1 Mongkok Road, Mong Kok",22.32014,114.16605
"Unit 2, 2/F, Chung Hwa Plaza, 5B-5F Ma Hang Chung Road, To Kwa Wan",22.32025,114.18843
"7/F, To Kwa Wan Government Offices, 165 Ma Tau Wai Road, To Kwa Wan",22.31714,114.18799
"8/F, Kwai Hing Government Offices, 166-174 Hing Fong Road, Kwai Chung",22.36313,114.13154
"5/F, Kwai Hing Government Offices, 166-174 Hing Fong Road, Kwai Chung",22.36313,114.13154
"14/F, Tsuen Wan Government Offices, 38 Sai Lau Kok Road, Tsuen Wan",22.37464,114.11509
"Room 101, G/F, King Fat House, Cheung Fat Estate, Tsing Yi",22.36208,114.10402
"G/F, Ping Mei House, Ping Tin Estate, Lam Tin",22.3078,114.23628
"Room 16-19, 17/F, Nan Fung Commercial Centre, 19 Lam Lok Street, Kowloon Bay",22.32283,114.20772
"Room 304, 3/F, Tai Hing Government Offices,16 Tsun Wen Road, Tuen Mun",22.39983,113.97359
"4/F, Tuen Mun Government Offices, 1 Tuen Hi Road, Tuen Mun",22.39038,113.97632
"Room 2201, 22/F, Southorn Centre, 130 Hennessy Road, Wan Chai",22.27738,114.17266
"Level 3, Government Offices, New Jade Garden, 233 Chai Wan Road, Chai Wan",22.26372,114.23636
"G/F, Cheung Sha Wan Community Centre, 55 Fat Tseung Street, Cheung Sha Wan",22.33997,114.15881
"Room 1310, 13/F, Cheung Sha Wan Government Offices, 303 Cheung Sha Wan Road, Sham Shui Po",22.33173,114.16027
"Level 5, Commercial Block, Bellagio, 33 Castle Peak Road-Sham Tseng, Sham Tseng, New Territories",22.36722,114.06184
"Shop No. 2&9, June Garden, 28 Tung Chau Street",22.32383,114.16418
"G/F &1/F, Block 18, Site 2, Whampoa Garden, Hung Hom",22.30391,114.18928
"A205,2/F,Ching Long Shopping Centre,Kowloon City, Kowloon",22.33168,114.20277
"Unit 311, 3/F, Tin Chak Shopping Centre, Tin Chak Estate, Tin Shui Wai, Yuen Long, New Territories",22.46842,113.99867
"Unit 101-116, G/F, Tung Ping House, Lei Tung Estate, Ap Lei Chau, Hong Kong",22.24175,114.15752
"Shop No. L5, 5/F, Stanley Plaza, Hong Kong",22.21969,114.20962
"1/F & 3/F, Wah Kwai Community Centre, Wah Kwai Estate, Hong Kong",22.25017,114.13803
"2/F, East Commercial Block, Neighbourhood Community Centre, South Horizons, Ap Lei Chau, Hong Kong",22.24327,114.14826
"No.1, Podium Floor, Pik Ngan House, Shek Pai Wan Estate, Aberdeen, Hong Kong",22.24941,114.15733
"No. 101, G/F, Yan Oi House, Lei Cheng Uk Estate, Sham Shui Po, Kowloon.",22.33876,114.15916
"Level 5, Ancillary Facilities Block, Fu Yun House, Fu Cheong Estate, Sham Shui Po, Kowloon",22.32725,114.15516
"5/F - 6/F, 59 to 63 Un Chau Street, Municipal Services Building, Sham Shui Po, Kowloon.",22.33201,114.16332
"G/F, Nam Wai House, Nam Shan Estate, Sham Shui Po, Kowloon.",22.33472,114.17128
"Block A, 6/F, Ancillany Facilities Block,Shek Kip Mei Estate Phase II, Kowloon.",22.33316,114.16713
"4/F & 5/F, 33 Mei Lai Road, Mei Foo Government Complex, Mei Foo",22.33763,114.14133
"101-120, G/F, Lai Ho House, Lai Kok Estate",22.33365,114.15768
"No.3-5, G/F, Yeung King House, Lai King Estate, Kwai Chung",22.34722,114.1261
"Room 2, Roof Top, Carpark 2, Yat Tung Estate, Tung Chung, Lantau Island, New Territories",22.28102,113.93552
"G/F, Unit 28 & Part of Wing B & C, Yat Kwai House, Kwai Chung Estate, Kwai Chung",22.36953,114.12743
"Podium, 4/F, Blk.6, Kwai Shing West Estate, Kwai Chung",22.36164,114.12127
1 Sheug Kok Street,22.36734,114.1261
"4/F, 100 Chai Wan Road, Chai Wan, Hong Kong",22.26835,114.23331
"Podium Levels 1 & 2, Healthy Village Phase 1, 186 Tsat Tsz Mui Road, North Point, Hong Kong",22.29132,114.2062
"Shopping Square, Hing Wah (II) Estate",22.26319,114.2334
36 Oi Kwan Road,22.27742,114.17928
"1/F, Block 5, Tsuen Wing Lau, Lai Tak Tsuen, Tai Hang",22.27782,114.1945
"1/F, Kornhill Garden,18 Hong On Street",22.28363,114.21703
"Flat A, 1/F, Block 1, Centenary Mansion, No. 9-15 Victoria Road, Western District, Hong Kong",22.28192,114.12577
"G/F, Hau Tat House, On Tat Estate, Anderson Road, Kwun Tong, Kowloon",22.32104,114.23618
"Wing B & C, G/F, Kin Shue House, Lei Muk Shue Estate",22.37882,114.13637
"Block G, Annex Building, Luk Yeung Sun Chuen, Tsuen Wan",22.37379,114.11925
"Unit No. 201, Car Park 1, Shek Wai Kok Estate, Tsuen Wan, New Territories (Sub-base)",22.37477,114.12427
"M/F, Block 3, Phase 1, Belvedere Garden, Tsuen Wan",22.37264,114.10191
"Block 10, G/F, Tsuen King Garden, 76-84, Tsuen King Circuit, Tsuen Wan",22.3784,114.11006
"2/F, Clague Garden Estate, Hoi Shing Road, Tsuen Wan",22.37008,114.11103
"Podium D, 1/F, Riviera Garden, 2-12, Yi Lok Path, Tsuen Wan",22.36181,114.11349
"21-30, G/F, King Wing House, Shan King Estate",22.39607,113.9652
"1/F, Discovery Bay North Integrated Services Centre, 99 Siena Ave, Discovery Bay, Lantau Island, New Territories",22.30846,114.01575
"Room 216-225, Podium, Hor Ping House, Long Ping Estate, Yuen Long, New Territories",22.44844,114.02375
"Shop 1, G/F, Hung Yat House, Hung Fuk Estate, Yuen Long, New Territories",22.43833,113.9977
"G/F, Yiu Wah House, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories,Wing C, G/F, Tsz Ping House, Tin Tsz Estate, Tin Shui Wai, Yuen Long, New Territories (Sub-base)",22.45227,114.00516
"""2/F, Shek Ping House, Long Ping Estate, Yuen Long, New Territories,Unit 204-205, Podium, Ying Shui House, Shui Pin Wai Estate, Yuen Long , New Territories (Sub-base)""",22.45052,114.02382
"Unit 2, 6/F, Tin Heng Carpark Building, Tin Heng Estate, Tin Shui Wai, Yuen Long, New Territories",22.46922,113.99912
"G/F-2/F & 4/F, Tin Shui Community Centre, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",22.45513,113.99932
"4 Tin Lung Road, Tin Shui Wai, Yuen Long, New Territories",22.46029,114.00686
"2/F-4/F, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",22.45019,114.00442
"2/F, Ancillary Facilities Block, Tin Yuet Estate, Tin Shui Wai, Yuen Long, New Territories",22.46241,114.00072
"Unit 101, 1/F, Tin Ching Ancillary Facilities Block, Tin Ching Estate, Tin Shui Wai, Yuen Long, New Territories",22.46238,114.00217
"G/F & 1/F, Yee Kiu House, Tsing Yi Estate, Tsing Yi",22.35351,114.10312
"Wing B & C, G/F & Unit 106-110, Yam Yue House, Shek Yam Estate",22.37327,114.13917
"3/F, Block C, 2/F (Portion) and 3/F of Block D, Cho Yiu Commercial Centre",22.34579,114.12868
"G/F, Hang Yee House, Cheung Hang Estate, Tsing Yi",22.3574,114.09879
"Portion of Wing D, Shing Keung House, Kwai Shing East Estate Shopping Centre",22.36433,114.12708
"UG/F, Yuk Ming Tower, 208 Third Street, Sai Ying Pun, Hong Kong",22.28567,114.1377
"11/F, Sheung Wan Municipal Services Building, 345 Queen's Road Central, Sheung Wan, Hong Kong",22.286,114.14963
"G/F, Ho Chak House, Nga Ning Court, Cheung Chau, Hong Kong",22.20339,114.02674
"No. 13-24, G/F, Hing Ping House, Tai Hing Estate",22.40434,113.97185
"Unit 103, G/F, Oi Lim House, Yau Oi Estate",22.38613,113.97498
"Unit 112 - 122, G/F, Tip Chui House, Butterfly Estate",22.37617,113.96309
"Unit 301, 3/F, Po Tin Shopping Centre, Po Tin Estate",22.40956,113.96658
"Unit 14-27, G/F, Kai Cheung House, Kai Yip Estate, Kowloon Bay",22.33,114.20935
"1-2/F, Bo Yan Building, 1 Horse Shoe Lane, Kwun Tong, Kowloon",22.31466,114.22205
8 Mei Yuen Street,22.38436,114.27378
"The Capitol, LOHAS Park, 1 Lohas Park Road, Tseung Kwan O",22.29504,114.27162
"Unit 101-105 & 110-112, Wang Kwong House, Wang Tau Hom Estate",22.34,114.18645
"G/F, Ming Kok House, Ming Tak Estate, Tseung Kwan O",22.31615,114.26904
"Podium Level 1 & 2, Block 2, Verbena Heights, 8 Mau Tai Road, Tseung Kwan O",22.32213,114.25602
"G/F, Carpark Block, Tong Ming Court, Tseung Kwan O",22.30868,114.25618
"4/F, Podium, Sheung Chi House, Sheung Tak Estate, Tseung Kwan O",22.31163,114.26053
"2/F - 4/F, Choi Wan Community Centre, Choi Wan Estate, 38 Choi Fung Path",22.33516,114.2139
"G/F, Man Kin House, Tsz Man Estate",22.34828,114.20237
"Rm. 203, Lung Poon Court Commercial Centre, Diamond Hill",22.34169,114.20032
"1/F, Po Kan House, Po Lam Estate, Tseung Kwan O",22.3249,114.25625
"189, Ngau Tau Kok Road, The Central Plaza, Upper Ngau Tau Kok Estate, Kwun Tong, Kowloon",22.31976,114.21556
"G/F, Sau Lok House, Sau Mau Ping Estate, Kwun Tong, Kowloon",22.32144,114.23133
"Unit 1-20, Podium Level, Tsui To House, Tsui Ping (North) Estate, Kwun Tong, Kowloon",22.31575,114.22975
"2/F, Hoi Yan House, Hoi Fu Court, Hoi Wang Road",22.31601,114.16491
"Unit 101, 1/F, 1 Austin Road West",22.30496,114.16152
"G/F, Tim Man House, Homantin Estate",22.31553,114.18218
"Unit 1, G/F, Ping Shun House, Ping Tin Estate, Lam Tin",22.30652,114.2359
"No. 1, 3/F, Platform, Carpark Block Building, Ko Cheung Court",22.29689,114.23984
"Unit No. 1-10, G/F,Sui Lok House, Siu Sai Wan Estate",22.26134,114.24846
"Podium Level, Market Building, Wan Tsui Estate",22.26288,114.23825
"1/F, Aldrich Bay Integrated Services Building, 15 Aldrich Bay Road",22.28008,114.22723
"G/F, Lai Wo House, Tai Wo Estate",22.44984,114.16055
"G/F, Shin Kwan House, Fu Shin Estate",22.45296,114.17475
"2/F, Yung Shing Commercial Centre, Yung Shing Court, Fanling",22.48274,114.13873
"1/F, Wah Ming Shopping Centre (South Portion), Wah Ming Estate, Fanling",22.48361,114.1408
"301-316, Tai Man House, Tai Yuen Estate",22.45486,114.16913
"G/F, Fuk Tai House, Ka Fuk Estate, Fanling",22.49264,114.13481
"G/F, Hin Wan House, Hin Keng Estate, Tai Wai",22.36136,114.17098
"2/F, Ancillary Facility Block, Yu Chui Court",22.3804,114.20508
"G/F, Foo Wai House, Sun Tin Wai Estate",22.37,114.18715
"G/F, Chung Kwan House, Chung On Estate, Ma On Shan",22.42411,114.22675
"G/F, Yiu Wo House, Yiu On Estate, Ma On Shan",22.41978,114.23066
"Portion of 1/F & 2/F, Lee On Community Services Complex, Lee On Estate, Ma On Shan",22.42646,114.24101
"1/F, Commercial Centre, Kam Tai Court, Ma On Shan",22.40887,114.22189
"G/F, Yiu Tung House, Tung Tau Estate",22.33568,114.19349
"2/F - 4/F, Fung Tak Community Centre, Fung Tak Estate",22.34303,114.20165
"1/F (Carpark Floor), Tai Wai Social Service Building, 1 Mei Tin Road, Tai Wai, Sha Tin, New Territories",22.37138,114.17767
"Room 4-17, G/F, Tin Chu House, Shun Tin Estate",22.32514,114.22757
"G/F, Choi Yan House, Choi Tak Estate, Ngau Tau Kok, Kwun Tong, Kowloon",22.33026,114.21224
"Poduim Level, Block 4, Prosperous Garden, 3 Public Square Street",22.31085,114.16833
"G/F, Block 34, Shatin City One, 2 Hang Shing Street, Sha Tin City One",22.38559,114.20484
"G/F & 1/F, 13 Jat Min Street, Jat Min Chuen",22.37699,114.19251
"2/F - 4/F, Heng On Community Centre, Heng On Estate, Ma On Shan",22.41736,114.2268
"No. 20-30, G/F, Pok Tat House, Pok Hong Estate",22.37458,114.19353
"1/F, Podium, Hip Wo House, Wo Che Estate",22.38819,114.19607
"Poduim, Block 3 to 4, Jubilee Garden",22.39777,114.20011
"G/F, Oak House, Kwong Yuen Estate",22.38032,114.21511
"G/F, 11 Farm Road, Tokwawan",22.32121,114.18705
"3/F, Mongkok Complex, 557 Shanghai Street",22.31867,114.16796
"3/F & 4/F, Ka Hing Lau, Ka Wai Chuen",22.30845,114.18741
"1/F, Screen World (Site 8),Whampoa Garden",22.30523,114.19089
"Rm 105-113, G/F, Tin Ming House, Tin ping Estate, Sheung Shui",22.50295,114.13334
"Rm 101-116, G/F, Choi Lai House, Choi Yuen Estate, Sheung Shui",22.50009,114.12525
"Room 317 - 332, Cheung Lai House, Cheung Wah Estate, Fanling",22.49368,114.14046
"2/F, Government Accommodations, Grand Regentville,9 Wo Mun Street, Fanling",22.5003,114.14534
"1/F, 2/F & 4/F, Tai Wo Neighbourhood Community Centre, Tai Wo Estate",22.45268,114.16145
"Room 220 - 229, Kwong Yan House, Kwong Fuk Estate",22.44896,114.17515
"G/F & 2-4/F, Lok Wah Estate Community Centre, Lok Wah Estate",22.32052,114.22253
"1/F, Neighbourhood Community Centre, Wan Tau Tong Estate",22.44218,114.16607
"1/F, Fu Heng Neighbourhood Community Centre, Fu Heng Estate",22.45986,114.17192
"2/F - 4/F, Cheung Fat Community Centre, Cheung Fat Estate, Tsing Yi",22.36312,114.10306
"2/F - 4/F, Cheung Ching Community Centre, Cheung Ching Estate, Tsing Yi",22.34882,114.10689
"G/F, Kwai Ching House, Kwai Fong Estate",22.35804,114.12922
"No.1, G/F, Lower Block, Shek Chun House, Shek Lei Estate (I)",22.3629,114.13781
"Lower G/F, Restaurant Block, Ping Shek Estate",22.33306,114.20907
"1/F, Tak King House, Tak Tin Estate, Lam Tin",22.31081,114.2381
"No. 119-132, G/F, Kwai Yuen House, Chuk Yuen (South) Estate",22.34411,114.19073
"1/F, Podium, Wong Tai Sin Plaza, Lower Wong Tai Sin Estate",22.34135,114.19419
"No. 7-12, Lower G/F,Fu Shun House, Fu Shan Estate",22.34281,114.2091
"Level 3, Tower 17, Ocean Shores, 88 O King Road, Tiu Keng Leng, Tseung Kwan O",22.30374,114.25277
"Wing B & C , G/F,Yiu Wah House, Yiu Tung Estate",22.2789,114.22116
"2/F, Island Place, 53 Tanner Road",22.29083,114.20213
"G/F., 51 to 53 Wharf Road",22.2923,114.19735
"G/F, Shun Sang House, Siu Hin Court",22.4073,113.97062
"1/F & 2/F, 1 Po Man Street, Perfect Mt. Garden",22.27897,114.22939
"2-4/F, Leung King Community Centre, Leung King Estate",22.40768,113.96381
"2/F & 3/F, Tseng Choi Street Government Services Complex, 27 Tseng Choi Street",22.40001,113.97729
"5/F, Ancillary Facilities Block, Fu Tai Estate",22.41311,113.9828
"No. 120-130,G/F, Oi Lok House, Yau Oi Estate",22.38754,113.97329
"G/F, Tin Tsui House, Tin King Estate",22.40576,113.9639
"1/F, Siu Hei Shopping Centre, Siu Hei Court",22.37382,113.966
"G/F, Tower 1, Phase II, Tai Hing Garden",22.40024,113.97152
"18 Castle Peak Road - Lam Tei, Lam Tei, Tuen Mun, New Territories",22.41966,113.98435
"G/F-1/F, Choi Man House and Yee Man House, Homantin Estate, Kowloon",22.31649,114.18253
"3 Hereford Road, Kowloon Tong, Kowloon",22.33427,114.18108
"Unit 217-234 & 317-334, Wah Hong House, Wah Fu Estate, Aberdeen, Hong Kong",22.25017,114.1364
"Unit A on 2/F, 3/F and 4/F of Shun Lee Shopping Centre Phase II, Shun Lee Estate, Kowloon",22.32992,114.22659
"Podium Level (Part) & Level 2, Fu Yun House, Fu Cheong Estate, Shamshuipo, Kowloon",22.32725,114.15516
"G/F and L2 (Portion), 48 Wing Shun Street, Tsuen Wan, New Territories",22.36366,114.11571
"G/F (Portion), 1/F (Portion), 4/F (Portion) & 5/F-7/F Caritas Jockey Club Tsuen Wan Social Service Building, 9 Shing Mun Road, Tsuen Wan, New Territories",22.37144,114.12195
"G/F(part), 1/F(Part) & 2/F(Part), 502 Fuk Wing Street, Sham Shui Po, Kowloon.",22.33879,114.15431
"Wing A & B of G/F & Wing A , B &C of 2/F, Yee Yat House, Tsing Yi Estate, New Territories",22.35583,114.10268
"Part of G/F, 1/F to 3/F, & Roof of 3 Hereford Road, Kowloon Tong, Kowloon",22.33448,114.18108
"G/F(Portion), 1/F, 2/F and 3/F, Hong Kong Sheng Kung Hui Tseung Kwan O Aged Care Complex, 101 Po Lam Road North, Tseung Kwan O, New Territories",22.32488,114.26002
"Wing C of G/F and 2/F, Wo Muk House, Lei Cheng Uk Estate, Shamshuipo, Kowloon",22.33869,114.16041
"Unit 302, 3/F & Unit 401, 4/F, Ancillary Facilitaties Block, Cheung Sha Wan Estate, 391 Cheung Sha Wan Road, Kowloon",22.33483,114.15662
"Units 201-232 & Units 301-332, Nam Ming House, Nam Shan Estate, Shamshuipo, Kowloon",22.33519,114.17236
"No. 3-16, G/F, Nam Ming House, Nam Shan Estate, Shamshuipo, Kowloon",22.33519,114.17236
"Wing B & C of G/F & Wing A to D of 1/F, Lai Lim House and Lai Wing House , Lai On Estate, Shamshuipo, Kowloon",22.3311,114.15876
"338 Nam Cheong Street, Shamshuipo, Kowloon",22.33895,114.16758
"Unit No. 201-227, Lai Lo House, Lai Kok Estate, Shamshuipo, Kowloon",22.33181,114.15696
"G/F(Part) to 2/F, Un Kin House, Un Chau Estate, No.303 Un Chau Street, Sham Shui Po, Kowloon",22.33709,114.15677
"Unit 302, 3/F & Unit 401, 4/F, Ancillary Facilitaties Block, Cheung Sha Wan Estate, 391 Cheung Sha Wan Road, Kowloon",22.33483,114.15662
